"","id","speaker_id","transcript_id","gloss","part_of_speech","target_child_id"
"12937",3801807,5482,9922,"because the because she wants to touch them how they feel","conj pro:sub v inf v pro:obj adv:int pro:sub v",5482
"12938",3801808,5482,9923,"and she ordered and she ordered a strawberry milkshake","coord pro:sub v det:art n",5482
"12939",3801809,5482,9917,"the one kid the small says don't go","det:art det:num v det:art adj v mod v",5482
"12940",3801810,5482,9909,"her name Miss_mary and miss_stars I mean he's a man","det:poss n n:prop coord pro:sub det:art n",5482
"12941",3801812,5482,9912,"they looked like oc octopuses with l spots on them","pro:sub cop prep n prep n prep pro:obj",5482
"12942",3801813,5482,9916,"and they went to the park","coord pro:sub v prep det:art n",5482
"12943",3801815,5482,9921,"and the mother did too","coord det:art n v post",5482
"12944",3801816,5482,9911,"they said ahh because they was afraid of it","pro:sub v chi conj pro:sub cop adj prep pro:per",5482
"12945",3801817,5482,9908,"um and then he got dressed","coord adv:tem pro:sub aux part",5482
"12946",3801819,5482,9924,"and people don't do that very often","coord n mod v pro:dem adv adv",5482
"12947",3801820,5482,9919,"she was late for work","pro:sub cop adj prep n",5482
"12948",3801821,5482,9918,"and Lisa finally made up","coord n:prop adv v adv",5482
"12949",3801822,5482,9917,"and they were had stuff in their hands","coord pro:sub v n prep det:poss n",5482
"12950",3801823,5482,9923,"and um but it cost twelve dollars and fifty cents","conj pro:per v det:num n coord det:num n",5482
"12951",3801824,5482,9925,"and and one of them was named Henry","coord det:num prep pro:obj aux part n:prop",5482
"12952",3801825,5482,9916,"and a big spaceship landed in the ground","coord det:art adj v prep det:art n",5482
"12953",3801826,5482,9912,"but they were actually aliens","conj pro:sub cop adv n",5482
"12954",3801827,5482,9918,"she um she said to the chef um do you um I want a happymeal with with um a drink and vanilla ice+cream","pro:sub v prep det:art n pro:sub v det:art prep det:art n coord n",5482
"12955",3801828,5482,9909,"is he","",5482
"12956",3801829,5482,9921,"she wanted a salad","pro:sub v det:art n",5482
"12957",3801830,5482,9908,"and then when he was tying his shoes um the laces fell out","coord adv:tem conj pro:sub aux part det:poss n det:art n v adv",5482
"12958",3801832,5482,9924,"and he missed the school bus","coord pro:sub v det:art n n",5482
"12959",3801833,5482,9917,"the dad did","det:art n v",5482
"12960",3801834,5482,9909,"it's a she too","pro:per det:art pro:sub post",5482
"12961",3801835,5482,9911,"and then they didn't they took their children back home","coord adv:tem pro:sub v det:poss n adv n",5482
"12962",3801836,5482,9912,"Jim was scared that they would hurt them","n:prop aux part pro:rel pro:sub mod v pro:obj",5482
"12963",3801837,5482,9925,"and one of them was named Lisa","coord det:num prep pro:obj aux part n:prop",5482
"12964",3801838,5482,9923,"but her mother um forgot her purse","conj det:poss n v det:poss n",5482
"12965",3801839,5482,9915,"um on wednesday um boy woke up","prep n n v adv",5482
"12966",3801840,5482,9917,"the mom had the kid","det:art n v det:art n",5482
"12967",3801841,5482,9927,"um they had uh the mom had salad","det:art n v n",5482
"12968",3801842,5482,9916,"and um octopus alien came out of it","coord n n v adv prep pro:per",5482
"12969",3801843,5482,9921,"he wanted a milkshake and a cheeseburger","pro:sub v det:art coord det:art",5482
"12970",3801844,5482,9913,"mhm","",5482
"12971",3801845,5482,9909,"they have she too","pro:sub v pro:sub post",5482
"12972",3801846,5482,9924,"and he didn't come to school on time","coord pro:sub mod v prep n prep n",5482
"12973",3801847,5482,9919,"they got off a ship","pro:sub v prep det:art n",5482
"12974",3801848,5482,9912,"Michelle wasn't","n:prop cop",5482
"12975",3801850,5482,9917,"and the kid had a dog","coord det:art n v det:art n",5482
"12976",3801851,5482,9923,"one day the little boy woke up","det:num n det:art adj n v adv",5482
"12977",3801852,5482,9911,"five b because they didn't want them to see them anymore because they thought they was mean","det:num conj pro:sub mod v pro:obj inf v pro:obj adv conj pro:sub v pro:sub cop adj",5482
"12978",3801853,5482,9925,"and the mother said do you want to go out for dinner","coord det:art n v v pro:per v inf v adv prep n",5482
"12979",3801854,5482,9912,"she was very psyched because she never saw aliens like that","pro:sub cop adv part conj pro:sub adv n n prep pro:dem",5482
"12980",3801855,5482,9926,"on thursday their mother said where do you wanna go","prep n det:poss n v adv:int mod pro:per v v",5482
"12981",3801856,5482,9915,"and his name was Josh","coord det:poss n cop n:prop",5482
"12982",3801858,5482,9916,"and the and the girl went to go and meet them","coord det:art n v inf v coord v pro:obj",5482
"12983",3801859,5482,9927,"and the brother had a happymeal and of a chocolate cone chocolate ice+cream cone","coord det:art n v det:art coord det:art n n",5482
"12984",3801860,5482,9921,"and so finally she made up her mind","coord co adv pro:sub v adv det:poss n",5482
"12985",3801861,5482,9909,"it's a she and Mrs_mary","pro:per det:art pro:sub coord n:prop",5482
"12986",3801862,5482,9908,"and then and then the time when he was struggling on it hi hium his bus came and left","coord adv:tem det:art n conj pro:sub aux part prep pro:per det:poss n v coord v",5482
"12987",3801863,5482,9919,"thirty brother and sister was walking to the forest to play","det:num n coord n aux part prep det:art n inf v",5482
"12988",3801865,5482,9915,"and then he went downstairs to get his cereal","coord adv:tem pro:sub v adv inf v det:poss n",5482
"12989",3801866,5482,9923,"and he didn't feel well","coord pro:sub mod v adv",5482
"12990",3801867,5482,9917,"and the alien the mom alien looked","coord det:art n n cop",5482
"12991",3801868,5482,9918,"and it cost um six cents","coord pro:per v det:num n",5482
"12992",3801869,5482,9909,"this is Miss_mary","pro:dem cop n:prop",5482
"12993",3801870,5482,9924,"because look at the teacher pointing at her watch","conj cop prep det:art n part prep det:poss n",5482
"12994",3801871,5482,9913,"mhmm","",5482
"12995",3801872,5482,9921,"and she got a happymeal","coord pro:sub v det:art",5482
"12996",3801873,5482,9926,"I forgotted that the other part","",5482
"12997",3801874,5482,9925,"and where do you want to go","coord adv:int mod pro:per v inf v",5482
"12998",3801876,5482,9912,"they were on a plane that had just started to go","pro:sub cop prep det:art n pro:rel aux adv part inf v",5482
"12999",3801877,5482,9916,"but the boy said no don't","conj det:art n v qn mod",5482
"13000",3801878,5482,9909,"and this is Mrs_mary","coord pro:dem cop n:prop",5482
"13001",3801879,5482,9919,"but then they saw this big ship with octopuses getting off","conj adv:tem pro:sub v pro:dem adj n prep n part prep",5482
"13002",3801880,5482,9918,"and then her the mother reached back for her purse","coord adv:tem det:art n part adj conj det:poss n",5482
"13003",3801881,5482,9927,"and sister had um a happymeal and a vanilla sh milkshake","coord n v det:art coord det:art n",5482
"13004",3801882,5482,9923,"he tried to pour his breakfast","pro:sub v inf v det:poss n",5482
"13005",3801884,5482,9921,"when the man said it was nine dollars I mean eleven dollars and nine cents sh the mother reached into her t reached into her purse","conj det:art n v pro:per cop det:num n coord det:num n det:art n v prep det:poss n",5482
"13006",3801885,5482,9915,"then he poured the cereal","adv:tem pro:sub v det:art n",5482
"13007",3801887,5482,9909,"they wanted to go with their family in the house","pro:sub v inf v prep det:poss n prep det:art n",5482
"13008",3801888,5482,9926,"th they sh","pro:sub",5482
"13009",3801889,5482,9917,"and her her put her hand out","coord det:poss v det:poss n adv",5482
"13010",3801890,5482,9916,"they're they're dangerous creatures","pro:sub adj n",5482
"13011",3801891,5482,9925,"and they said Mcdonalds","coord pro:sub v n:prop",5482
"13012",3801892,5482,9924,"look at him looking at the clock","cop prep pro:obj part prep det:art n",5482
"13013",3801893,5482,9908,"and then when he went to the bus stop he didn't see anyone there","coord adv:tem conj pro:sub v prep det:art n n pro:sub mod v pro:indef adv",5482
"13014",3801894,5482,9912,"another alien was waving bye because she couldn't come","qn n aux part co conj pro:sub mod v",5482
"13015",3801895,5482,9926,"I forgotted their names","",5482
"13016",3801896,5482,9915,"then he poured the milk","adv:tem pro:sub v det:art n",5482
"13017",3801897,5482,9923,"but it made a mess","conj pro:per v det:art n",5482
"13018",3801898,5482,9925,"so they went to Mcdonalds","co pro:sub v prep n:prop",5482
"13019",3801899,5482,9916,"and then they went home to tell their parents","coord adv:tem pro:sub v adv inf v det:poss n",5482
"13020",3801900,5482,9911,"the end","det:art n",5482
"13021",3801901,5482,9927,"and the mom lost her she","coord det:art n v pro:obj",5482
"13022",3801903,5482,9918,"she realized that the um she left her pursh purse at um home at the kitchen um table um um on the kitchen table at home","pro:sub v pro:rel pro:sub adj det:poss n prep det:art n n prep n",5482
"13023",3801904,5482,9919,"brother got scared","n aux part",5482
"13024",3801905,5482,9917,"and the other one that drive from there waved back","coord det:art qn pro:indef det:dem n prep adv v adv",5482
"13025",3801907,5482,9909,"okay the end","det:art n",5482
"13026",3801908,5482,9915,"then when the milk sp then when the milk poured the milk spilled","adv:tem conj det:art n v det:art n v",5482
"13027",3801909,5482,9924,"the aliens came down and outer from outerspace","det:art n v adv prep",5482
"13028",3801910,5482,9925,"and Henry or Lisa didn't know what she she wan want to eat","coord n:prop mod v pro:int pro:sub v inf v",5482
"13029",3801911,5482,9923,"then he went to get dressed","adv:tem pro:sub v inf aux part",5482
"13030",3801912,5482,9912,"they were having lots of stops","pro:sub aux part n prep n",5482
"13031",3801913,5482,9919,"sister laughed","n v",5482
"13032",3801914,5482,9927,"and the mom um had salad","coord det:art n v n",5482
"13033",3801915,5482,9909,"I'm all done","",5482
"13034",3801916,5482,9916,"and and then um they went and then they went","coord adv:tem pro:sub v",5482
"13035",3801917,5482,9908,"and then um he looked","coord adv:tem pro:sub cop",5482
"13036",3801918,5482,9926,"but I know where they went","",5482
"13037",3801919,5482,9919,"this big funny rolly thing poped out","pro:dem adj adj adj n part adv",5482
"13038",3801920,5482,9923,"but when he tried to tie his shoes the shoestrings broke","conj conj pro:sub v inf v det:poss n det:art adj",5482
"13039",3801921,5482,9912,"the dad had all the stop","det:art n v qn det:art n",5482
"13040",3801922,5482,9924,"and they um they walked down","coord pro:sub v adv",5482
"13041",3801923,5482,9908,"and then he saw the bus","coord adv:tem pro:sub v det:art n",5482
"13042",3801925,5482,9921,"and she realized that realized that it wasn't there","coord pro:sub v pro:rel pro:per cop adv",5482
"13043",3801927,5482,9927,"and then she lost her pocketbook","coord adv:tem pro:sub v det:poss",5482
"13044",3801928,5482,9925,"Henry got cheeseburger a milk and a vanilla milkshake","n:prop v coord det:art n",5482
"13045",3801929,5482,9915,"and then after that he was getting ready for school","coord adv:tem conj det:dem pro:sub aux part adj prep n",5482
"13046",3801930,5482,9919,"and sister laughed","coord n v",5482
"13047",3801931,5482,9917,"and then the kids comed","coord adv:tem det:art n n",5482
"13048",3801933,5482,9912,"the mother had to walk the baby","det:art n v inf v det:art n",5482
"13049",3801934,5482,9924,"and the boy was scared","coord det:art n aux part",5482
"13050",3801935,5482,9926,"they said old Mcdonalds of_course","pro:sub v adj n:prop co",5482
"13051",3801936,5482,9916,"and they saw the aliens","coord pro:sub v det:art n",5482
"13052",3801937,5482,9919,"and brother got scared","coord n aux part",5482
"13053",3801938,5482,9908,"and he ran after","coord pro:sub v adv:tem",5482
"13054",3801939,5482,9923,"when he tried to go to school on the school bus he missed the bus because he wasn't feeling well","conj pro:sub v inf v prep n prep det:art n n pro:sub v det:art n conj pro:sub aux part adv",5482
"13055",3801940,5482,9927,"he um he wo woke up","pro:sub v adv",5482
"13056",3801941,5482,9918,"one morning Jonathon woke up","det:num n n:prop v adv",5482
"13057",3801942,5482,9912,"and the baby had to walk the doggie","coord det:art n v inf v det:art n",5482
"13058",3801943,5482,9917,"they started unpacking","pro:sub v n:gerund",5482
"13059",3801944,5482,9924,"but the girl wasn't","conj det:art n cop",5482
"13060",3801945,5482,9921,"the end","det:art n",5482
"13061",3801946,5482,9925,"and their mother got salad","coord det:poss n v n",5482
"13062",3801947,5482,9908,"and and then when he got to school his teacher said why are you so late","coord adv:tem conj pro:sub v prep n det:poss n v adv:int aux pro:per adv adj",5482
"13063",3801948,5482,9915,"and he broke his shoestring","coord pro:sub v det:poss",5482
"13064",3801949,5482,9916,"and they ran home and took a nap","coord pro:sub v n coord v det:art n",5482
"13065",3801950,5482,9926,"","",5482
"13066",3801951,5482,9919,"how about we take this ship and fly to New_York","adv:int adv pro:sub v pro:dem n coord n prep n:prop",5482
"13067",3801952,5482,9926,"I forgotted the other parts","",5482
"13068",3801953,5482,9909,"no","",5482
"13069",3801954,5482,9927,"and he put milk in his cereal","coord pro:sub v n prep det:poss n",5482
"13070",3801955,5482,9921,"I'm going to call this story A_Horrible_No_Good_Very_Bad_Day","pro:sub part inf v pro:dem n n:prop",5482
"13071",3801956,5482,9924,"they came down with a mo a m dad a mom and a dog a little kid and a dog","pro:sub v adv prep det:art n det:art n coord det:art adj n coord det:art n",5482
"13072",3801957,5482,9918,"and he shut off his a his alarm clock and poured him some cereal","coord pro:sub v prep det:poss n n coord v pro:obj qn n",5482
